Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech_comm
1419215.5,1411850.0,1390550.0,3440.5,20287.5,90521.0,983821.0,163031.0,53651.0,120135.0,-32091.5,29061.5,-12635.0,1027.0,-7698.0
1534340.5,1556350.0,1510500.0,3660.0,34002.5,174403.0,1014414.0,78324.0,59268.0,170609.0,-14753.0,28682.0,-14267.5,1601.0,-2768.0
1528158.5,1540100.0,1517250.0,5118.5,15685.0,202973.5,1032673.5,46378.5,44876.5,189816.5,-5714.5,28182.0,-31832.5,1502.0,-17623.5
1515395.0,1525800.0,1506250.0,4259.0,14150.5,183343.5,1027334.0,44648.5,28501.5,199854.0,-5161.5,28050.0,-9581.5,1395.0,-4828.5
1478630.5,1497500.0,1479000.0,9974.0,30062.5,168227.0,1022064.5,25266.0,38486.5,197904.0,-3195.5,27848.5,-38004.5,1625.0,-24551.0
1473335.0,1468150.0,1465200.0,15118.5,38292.0,155157.0,1029055.5,64314.0,35503.5,171930.5,-10037.5,28575.0,-54569.5,1736.0,-45452.5
1395980.0,1386200.0,1375150.0,3132.5,23567.0,122500.5,1028239.0,59969.5,40786.5,158442.5,-22713.0,29281.5,-47226.5,1258.5,-40584.5
1387633.0,1379750.0,1362000.0,2975.0,13978.0,112010.0,1011953.0,116327.0,45849.0,123687.5,-34013.5,28783.5,-33907.5,1047.5,-22166.0
1594039.0,1563800.0,1573200.0,6999.0,13934.5,174085.0,1014924.5,149944.5,53832.5,192095.0,-5747.0,27600.5,-33624.0,1282.5,-31105.5
1600508.0,1583050.0,1585600.0,6174.0,24115.5,155546.0,1019789.5,137963.0,39466.0,171707.5,-8428.5,27123.5,27056.5,1360.5,40597.0
1512569.5,1524250.0,1503300.0,2883.0,21009.0,171593.5,1022145.5,102523.0,48102.0,163170.5,-12418.5,28063.0,-34496.0,1391.0,-27503.5
1457518.5,1456700.0,1427200.0,4019.5,21393.5,144785.0,954658.0,114633.0,37944.0,135009.5,-14064.5,28411.0,30732.0,1369.0,47596.5
1443780.5,1398550.0,1407100.0,2885.0,19295.0,109847.5,945390.0,251204.0,28405.0,108899.5,-32318.5,28637.5,-18463.0,1084.5,-12264.5
1333314.0,1284750.0,1307535.0,2743.5,325.0,104425.0,852018.5,177804.0,31932.5,100742.0,-28581.5,28881.5,63049.5,858.0,71880.5
1308677.5,1246050.0,1278550.0,2716.0,553.0,92150.5,831686.0,187950.5,27488.5,105503.5,-45638.5,28990.5,77282.0,799.0,83727.0
1438599.0,1409650.0,1421000.0,3595.0,13364.5,180157.5,838544.0,94858.5,35723.5,148971.5,-11133.5,28342.0,106182.0,1543.0,115465.0
1412890.0,1359650.0,1397200.0,7655.0,14626.5,189670.5,843025.5,94028.0,31654.0,189973.0,-7881.0,27564.0,22582.0,1618.0,32680.5
1396224.0,1331700.0,1372650.0,2683.5,14585.5,177666.5,854724.0,86300.5,28121.0,177526.0,-9248.5,27669.0,36194.5,1502.5,44452.5
1420467.5,1353400.0,1391550.0,2718.5,14507.5,165925.5,864957.5,114818.5,24391.0,158516.5,-19521.5,28162.5,65990.5,1434.0,72727.0
1421660.5,1377500.0,1380050.0,2763.5,13645.0,131093.0,862321.0,229737.0,35711.0,144906.0,-22282.5,28304.0,-4536.5,1140.5,-656.0
1269086.0,1227050.0,1227950.0,2675.5,12986.0,77115.5,801832.0,220139.0,45247.0,117258.5,-40267.5,29311.0,2791.0,918.5,6621.5
1225255.5,1198850.0,1205750.0,2590.0,11760.5,125775.5,793034.5,87235.0,35198.0,115761.0,-39060.0,28548.0,64409.0,1327.0,70125.0
1318307.0,1330150.0,1301645.0,2568.5,13767.0,164912.0,799136.5,88105.0,47697.0,144405.5,-19048.5,27815.0,48951.0,1511.0,74642.0
1314943.0,1326750.0,1301770.0,3404.5,13201.0,150936.0,796412.0,98372.0,54942.5,147330.0,-23532.0,27642.0,46236.0,1417.5,58182.5
1320893.5,1300950.0,1307050.0,2570.5,13811.5,160496.0,780335.5,61013.0,58938.0,140400.0,-22049.0,27889.5,97487.0,1541.0,103245.0
1307587.5,1317950.0,1293150.0,2563.0,13084.5,162381.0,781251.0,61077.0,58479.5,139139.0,-21187.0,27847.0,82957.0,1546.0,88486.5
1259231.5,1245450.0,1233450.0,2573.5,13529.5,160127.5,774007.5,110574.0,54417.0,127717.0,-18140.5,28029.5,6401.5,1500.0,13171.0
1120232.0,1123600.0,1092850.0,2632.0,350.5,113715.5,695005.0,167861.5,58401.0,100698.5,-25105.5,27988.0,-21308.5,1022.5,-14110.0
1066103.0,1029800.0,1048000.0,2440.5,330.0,110578.0,711114.5,81927.0,52633.0,95373.0,-21665.0,27525.0,5853.0,1072.0,12581.5
1198573.5,1175900.0,1187600.0,2507.5,9593.0,154331.0,725655.0,39991.0,50381.5,125966.0,-19970.0,26596.5,83520.5,1545.0,92232.5
1228507.5,1220250.0,1204260.0,2994.0,13900.0,165445.5,731301.0,48566.5,36783.0,135427.0,-14677.0,26867.0,81905.0,1692.0,90249.0
1285275.5,1259400.0,1263150.0,2413.0,4378.0,169175.0,723083.0,37786.5,27466.0,158410.5,-16649.0,26866.0,152362.5,1541.0,161219.5
1368593.0,1349150.0,1322300.0,2499.5,6565.0,156146.5,713123.0,159091.0,40723.5,145507.5,-30173.0,26863.0,148285.5,1362.0,159126.0
1557573.5,1437200.0,1506000.0,18899.5,9861.0,158759.5,729608.5,250566.0,42635.0,178873.5,-18739.0,26253.0,160862.5,1489.5,177276.5
1502979.0,1449800.0,1451950.0,2896.0,12190.5,164949.5,727957.5,208447.0,44195.0,144336.0,-25918.0,25758.5,198171.5,1439.0,206952.5
1448228.5,1387200.0,1412950.0,4578.0,10537.0,153506.5,751667.5,82792.5,46498.0,137621.5,-23575.0,25256.0,259348.0,1486.5,265901.5
1555967.0,1533250.0,1508600.0,7187.5,9565.0,182749.5,768506.5,152262.5,73377.5,203086.5,-9741.5,24754.5,144221.0,1446.5,154910.5
1486834.0,1464750.0,1442100.0,4810.0,930.0,164694.0,765550.0,154116.0,54803.5,163357.0,-6496.5,24974.5,160095.0,1223.0,172994.5
1429169.5,1404500.0,1382300.0,3037.5,353.5,149284.5,763990.5,206107.5,33241.0,158567.5,-6532.5,24697.0,96424.0,1086.5,100426.5
1400950.5,1314450.0,1343450.0,2364.5,393.0,91080.0,748214.0,357225.0,33486.5,154593.5,-25632.5,24429.5,14793.0,668.5,20105.5
1392919.0,1330550.0,1350050.0,2396.0,389.0,129407.0,755364.5,185690.5,37772.0,204203.0,-14639.0,24963.5,67370.5,943.5,71346.5
1297605.5,1262800.0,1264230.0,2454.0,427.0,130049.0,731105.5,83380.0,66490.5,189518.5,-22169.5,25459.0,90900.5,1056.0,95964.5
1234449.5,1226750.0,1206155.0,2457.0,419.5,104274.0,729455.0,54023.5,83992.0,165262.5,-23159.0,25715.0,92011.0,921.5,95137.5
1298104.5,1287450.0,1259000.0,2469.5,397.5,84447.0,744146.0,202358.5,64464.5,167467.0,-26146.0,25418.5,33088.5,693.5,38412.0
1247713.5,1208550.0,1219750.0,2471.0,346.0,96847.0,770543.0,136684.5,47563.0,175591.0,-17510.0,25406.5,9780.5,791.0,12721.0
1230879.5,1194850.0,1206750.0,2399.0,419.0,124885.5,777673.0,25526.0,45560.5,180266.0,-10602.5,25726.0,59029.5,1054.5,65772.5
1188756.5,1181250.0,1165700.0,2400.5,422.5,114405.5,785083.0,24648.5,74241.5,167179.5,-10326.5,25295.0,5411.0,975.5,14848.5
1127710.0,1124550.0,1107050.0,2439.0,348.5,67190.5,767619.5,47772.5,75338.0,153736.0,-19992.0,25958.0,7302.5,670.5,16527.0
0.0,938775.0,918175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,919300.0,918575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,945700.0,964975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1155800.0,1125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1157175.0,1149375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1147475.0,1148750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1123325.0,1105525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,986075.0,1025025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,974775.0,998225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1146000.0,1135700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1165100.0,1154825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1144650.0,1136400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1113175.0,1114725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1080850.0,1102950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,989650.0,999050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,935300.0,951725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1094900.0,1093200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1119275.0,1123725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1117350.0,1140925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1140400.0,1147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1120400.0,1124075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,984400.0,998300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,930300.0,936325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1072375.0,1084750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1091250.0,1097150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1098300.0,1092742.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1098700.0,1098000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1085975.0,1085500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,973825.0,971825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,926100.0,924375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1072850.0,1066525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1102200.0,1109275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1116000.0,1112750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1115150.0,1111400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1100200.0,1082800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,965050.0,972835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,925600.0,929800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1079175.0,1073850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1094650.0,1062215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1063450.0,1068875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,916525.0,958775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,998475.0,989300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,939825.0,950300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,916300.0,897825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1070375.0,1070200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,971275.0,988900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099623.5,1099925.0,1084150.0,3444.0,2200.0,92659.5,725231.5,39493.5,83157.5,145695.5,-7682.5,23822.0,-8394.5,1224.5,0.0
1098474.0,1097650.0,1095800.0,3413.5,9446.5,64715.5,711970.5,65037.0,74714.0,148340.0,-9522.0,23845.0,6514.0,1136.5,0.0
1090518.5,1076239.0,1079852.0,3776.5,1095.5,86472.5,711929.5,54845.5,65160.5,144356.0,-12911.0,24037.0,11764.5,1202.5,0.0
978947.5,965850.0,982950.0,3451.5,390.5,59695.5,657739.0,57118.0,67273.0,129467.5,-26876.5,24082.5,6606.5,993.0,0.0
905134.0,916500.0,910225.0,3410.5,396.0,46183.5,616288.0,77641.0,60237.0,122281.0,-29152.5,23893.5,-16044.0,907.0,0.0
940394.5,942525.0,937150.0,3393.5,325.5,50596.5,650177.0,61270.5,66702.0,125290.5,-20803.5,23705.0,-20262.5,902.5,0.0
1068318.0,1075875.0,1069375.0,3428.5,490.5,86581.5,694130.5,87435.5,68587.5,145463.0,-9500.5,23718.0,-32016.5,1124.0,0.0
1087445.0,1084350.0,1086050.0,3484.5,454.5,107447.5,697332.5,120687.5,46754.0,140691.0,-7686.5,23849.0,-45569.0,1304.0,0.0
1082906.0,1085975.0,1084375.0,3641.5,713.0,102325.5,685464.5,89286.5,73580.5,138169.5,-9830.0,22359.5,-22804.5,1276.0,0.0
1085315.5,1075225.0,1084425.0,3569.5,557.0,91424.5,682892.5,49534.5,87535.5,128261.0,-9037.0,17702.5,32875.5,1180.5,0.0
982011.0,975350.0,982850.0,3579.0,518.5,40099.0,649008.5,28976.5,87948.5,127377.5,-13342.0,17966.5,39879.0,751.0,0.0
927714.0,927775.0,927875.0,3547.0,520.5,36533.5,622993.5,58160.5,79362.5,107951.5,-28772.5,17969.0,29448.5,728.5,0.0
1075077.5,1089925.0,1076500.0,3577.0,509.0,95003.0,681443.5,53322.0,86745.5,131365.0,-10472.0,18020.0,15564.5,1205.5,0.0
1113767.5,1110800.0,1114700.0,3488.5,382.5,94340.0,687635.5,55474.5,86316.0,131398.5,-6679.5,17896.5,43515.0,1180.5,0.0
1144696.0,1127600.0,1146200.0,3477.5,430.0,95908.0,678013.0,47047.0,84710.5,137984.5,-7585.5,17900.5,86810.5,1209.5,0.0
1152288.5,1148700.0,1153067.5,7712.5,543.5,102584.0,665472.5,34453.0,83077.0,136823.5,-11651.0,17831.0,115442.5,1382.0,0.0
1157860.5,1156350.0,1159275.0,13202.5,609.0,100133.0,667994.5,42234.5,86372.0,136242.0,-8434.5,17579.0,101928.5,1420.0,0.0
1057337.0,1060825.0,1060225.0,5225.5,782.5,87905.0,624781.0,67669.0,86009.0,116624.5,-19176.0,17577.0,69939.5,1262.5,0.0
966507.0,990425.0,964375.0,3742.5,981.0,31653.0,608669.0,155460.0,79775.5,107280.0,-28434.5,17908.0,-10527.5,638.0,0.0
1104723.0,1094275.0,1107025.0,4262.5,795.0,78510.0,660965.0,88066.0,69299.5,128257.5,-13103.0,17921.0,69749.5,1089.5,0.0
1128482.0,1129400.0,1133100.0,10856.5,554.5,66623.5,690005.0,56490.0,58572.0,140995.0,-9288.5,17685.5,95988.5,1069.0,0.0
1129422.5,1129025.0,1131150.0,9635.5,562.5,79628.5,699241.0,58754.0,58743.5,146462.0,-12486.5,18479.5,70402.5,1170.0,0.0
1119413.0,1126600.0,1121502.5,4844.5,549.5,80613.5,707311.0,36330.5,64126.5,149353.5,-10652.5,18062.0,68874.5,1098.5,0.0
1075060.5,1109425.0,1076792.5,4504.5,566.5,77879.5,681858.0,89714.0,60726.0,141039.0,-11507.0,18258.5,12021.5,1058.5,0.0
963496.0,961250.0,957600.0,3624.0,718.5,48655.0,649200.0,64429.5,57499.5,132579.5,-24835.0,18718.5,12906.5,843.5,0.0
925281.0,901975.0,923475.0,5550.0,699.0,39155.0,662721.0,37585.5,50875.5,111910.5,-30686.5,18467.0,29004.0,808.5,0.0
1066612.0,1073300.0,1066625.0,3622.5,777.5,88132.5,675136.5,50647.5,61754.5,139922.5,-12950.5,18549.0,41020.0,1191.5,0.0
1089099.0,1097550.0,1088800.0,3624.0,850.0,88940.0,632344.0,45381.5,85035.0,148518.0,-9186.0,18461.5,75131.0,1217.0,0.0
1103061.5,1101575.0,1104175.0,7859.0,798.5,87259.5,661714.0,34431.0,80717.0,142102.0,-9037.0,18334.0,78883.5,1267.0,0.0
1099818.0,1101800.0,1104100.0,3620.5,847.5,95740.5,666770.5,45367.5,46745.5,145755.5,-10143.5,18304.0,86810.0,1284.0,0.0
1068961.5,1083650.0,1066150.0,3906.0,906.0,92937.0,669310.5,46496.0,78989.0,142447.5,-15229.5,18640.5,30558.5,1235.0,0.0
974847.5,962425.0,975600.0,3643.5,745.5,46589.5,631854.5,30642.5,92526.5,120064.0,-19895.5,18725.0,49952.0,847.0,0.0
928890.5,924675.0,925925.0,3630.5,746.5,31795.0,607101.0,41980.0,84197.0,109712.5,-30822.0,18819.0,61731.0,719.0,0.0
1087866.5,1081525.0,1087175.0,6960.0,755.5,82787.5,639477.5,48181.5,74435.0,150006.5,-7730.0,18556.5,74436.5,1197.5,0.0
1114258.5,1116750.0,1113675.0,5172.0,816.5,92786.5,644303.5,58118.0,88371.5,134509.0,-6806.5,18551.5,78436.5,1257.5,0.0
1111464.0,1123975.0,1108375.0,8801.0,791.0,85843.0,630538.0,64685.5,84383.0,136965.5,-4612.5,18881.5,85188.0,1252.5,0.0
1124339.0,1119925.0,1126950.0,8166.0,811.0,106762.0,636355.5,92246.5,79506.0,129615.0,-7807.5,19778.0,58906.5,1429.0,0.0
1117491.0,1102725.0,1119150.0,4566.5,776.0,114326.0,654278.5,75940.5,93853.5,115213.0,-11440.5,19296.5,50681.0,1426.0,0.0
1011962.5,996950.0,1013375.0,3598.0,616.5,69846.5,630118.5,79943.0,90888.5,91203.0,-24347.0,19286.5,50809.0,1083.5,0.0
948636.0,953375.0,946900.0,3587.5,593.5,46388.0,615072.5,87995.0,92608.0,84012.5,-26094.0,19173.5,25299.5,842.0,0.0
1116781.5,1120000.0,1116387.5,4690.0,558.5,100669.5,666572.5,73560.5,91393.5,105660.0,-9803.5,18691.0,64789.5,1301.0,0.0
1161387.0,1151375.0,1161875.0,9082.5,680.0,113517.5,673544.5,42026.0,89729.0,120980.0,-8395.0,18213.5,102009.0,1490.5,0.0
1167395.5,1156500.0,1168650.0,17195.0,777.5,120286.5,633193.5,33684.5,86270.5,122909.5,-10966.0,17591.0,146453.5,1764.5,0.0
1029223.5,1014025.0,1033050.0,5162.5,776.5,110008.0,616413.0,60433.5,86398.5,105097.0,-10581.5,17937.5,37578.5,1486.5,0.0
1069167.5,1068250.0,1070912.5,3449.0,815.5,105791.0,603588.0,69472.5,87554.0,112448.5,-10483.0,18065.0,78467.0,1408.0,0.0
1009777.5,1009425.0,1012425.0,3254.5,743.0,86632.0,578315.5,70816.5,89322.0,93020.5,-20047.0,18177.0,89543.5,1301.5,0.0
973871.5,969600.0,970675.0,3238.0,758.5,67479.5,537253.0,79059.0,87411.5,89361.0,-21532.0,18191.5,112651.5,1144.5,0.0
1162999.5,1159850.0,1162500.0,6428.0,881.5,111945.0,570204.0,66423.5,86522.5,135612.0,-11035.5,17999.5,178019.0,1541.0,0.0
1190579.0,1211775.0,1194200.0,8796.0,969.0,115360.5,570138.5,113413.5,80350.0,129133.0,-12225.5,17928.5,166715.5,1561.5,0.0
1164851.0,1174375.0,1166975.0,20654.5,822.5,118940.0,587645.5,60131.0,65025.5,142122.0,-8778.5,18285.5,160003.0,1860.5,0.0
1154817.5,1157475.0,1152300.0,5664.0,765.5,122558.0,604421.0,35119.5,81154.0,133980.0,-12363.5,18286.5,165232.5,1629.5,0.0
1141838.5,1138350.0,1150375.0,6630.5,763.0,119801.5,597921.5,49383.5,66700.5,128145.0,-11051.0,17938.5,165605.5,1639.5,0.0
1020125.5,1032775.0,1016750.0,3356.0,641.0,107887.5,565160.0,35589.0,77516.5,98782.0,-31123.5,18487.0,143830.0,1611.5,0.0
979503.5,964875.0,982700.0,4576.5,549.5,81328.0,545753.0,33019.5,91523.0,98513.0,-27976.0,18373.0,133844.0,1375.0,0.0
1100385.5,1141325.0,1101650.0,4019.0,657.5,98926.0,556598.5,129989.0,66268.5,116806.5,-12767.0,17936.0,121951.5,1373.0,0.0
1102899.5,1126475.0,1104125.0,5431.5,935.5,100816.5,567073.0,58335.0,73651.0,114139.0,-9681.5,17786.5,174413.0,1491.0,0.0
1096764.0,1102775.0,1097650.0,3326.0,808.5,107250.5,579102.5,57821.0,84890.0,114720.5,-11746.5,18056.5,142535.0,1480.0,0.0
1100967.5,1096750.0,1106325.0,3352.5,607.5,109834.5,588689.0,44186.5,77070.5,114996.0,-8454.0,18195.5,152489.5,1507.5,0.0
1076434.5,1082625.0,1072525.0,3340.5,603.5,102702.5,592534.0,38569.5,61156.5,102447.0,-9848.0,18641.0,166288.0,1504.5,0.0
980623.0,970050.0,977375.0,3362.0,718.0,91365.5,589369.5,45647.5,81821.5,88898.0,-24577.5,18900.0,85118.5,1402.5,0.0
934126.0,930500.0,935100.0,3246.5,643.5,89331.5,546429.0,64227.5,87484.0,83267.0,-27033.0,18434.0,68096.0,1417.5,0.0
1048457.0,1045300.0,1049925.0,3363.5,580.5,93995.0,581374.0,34915.0,80908.5,95595.0,-10611.5,18018.0,150319.0,1417.5,0.0
1077648.0,1074475.0,1078925.0,3299.0,628.0,88613.0,610113.5,29570.0,88279.5,98120.5,-8845.5,17887.5,149982.5,1313.5,0.0
1098482.5,1090750.0,1101000.0,4327.0,584.5,95885.5,635412.5,27731.5,86119.5,103413.0,-8309.0,17656.0,135662.0,1352.0,0.0
1085155.5,1099725.0,1089550.0,4549.5,627.5,98419.0,628869.0,49419.0,78392.0,104002.0,-8141.5,17559.0,111460.0,1366.0,0.0
1042593.0,1061775.0,1047000.0,3225.0,576.5,91634.5,598657.5,95881.0,75852.5,91602.0,-12636.0,17873.0,79928.0,1289.0,0.0
944333.5,919875.0,948500.0,3175.5,619.5,57628.0,586254.5,126813.5,88735.5,81303.0,-24198.5,17775.0,6227.5,942.0,0.0
895661.5,891050.0,904025.0,3169.5,562.5,45033.0,588842.0,127059.0,90940.0,75120.5,-24767.5,17292.5,-27590.0,797.5,0.0
995897.5,1011575.0,994700.0,3199.5,552.0,73927.5,633388.0,121432.0,89866.5,81125.5,-15333.5,17045.5,-9305.5,1038.5,0.0
1019023.5,1019025.0,1020375.0,3273.5,555.5,83132.0,633201.5,122929.0,86409.0,82007.5,-18724.0,16807.0,9432.5,1126.0,0.0
1026157.5,1030200.0,1029575.0,3492.5,581.5,81708.5,632149.0,110884.5,85386.0,83551.0,-17609.0,17076.0,28937.5,1130.5,0.0
1037808.5,1029450.0,1038025.0,4295.0,605.0,82737.5,592262.0,95167.0,82599.5,89318.0,-11581.5,17468.0,84938.0,1215.5,0.0
1043239.0,1031350.0,1050225.0,3179.0,552.0,79394.0,596784.5,74247.0,83998.0,83323.5,-13852.0,17438.5,118174.5,1195.0,0.0
962212.0,943675.0,960175.0,3176.0,555.5,82165.0,571954.5,66758.5,80009.5,72724.0,-19643.5,17284.5,87228.0,1287.5,0.0
888338.5,890975.0,890600.0,3201.5,563.0,71147.0,573590.5,78336.5,49350.5,74020.5,-27326.5,17531.0,47924.5,1207.0,0.0
895415.0,850425.0,894850.0,3517.5,598.0,83686.0,600972.0,60710.0,63582.0,86870.5,-16423.5,17107.5,-5205.0,1280.5,0.0
999235.0,1016025.0,1006550.0,11553.0,452.0,82804.0,603504.5,33909.5,62379.5,98865.5,-9643.5,17007.5,98403.0,1437.0,0.0
995143.0,1019625.0,996800.0,4011.5,372.0,84045.0,606087.5,37408.0,51937.0,87931.5,-9632.0,17274.0,115708.5,1315.5,0.0
990469.0,1009600.0,994775.0,3223.5,616.0,90292.5,631249.0,54280.5,56419.0,88873.0,-12174.5,17419.5,60270.5,1306.0,0.0
984259.5,983150.0,983575.0,3227.0,835.5,98188.0,635880.5,76572.0,60656.5,92671.0,-15998.5,17634.5,14593.0,1344.0,0.0
923957.5,893575.0,924075.0,3221.0,526.5,98507.0,551093.5,41816.0,74935.0,93383.0,-28225.5,17800.0,70901.0,1524.5,0.0
886470.5,879650.0,885150.0,3638.0,514.5,65930.0,548462.0,33706.0,61711.5,81926.5,-34860.0,17889.5,107552.5,1235.5,0.0
1021727.5,1013750.0,1018200.0,4503.0,585.5,103964.0,562356.5,43022.5,62067.5,99883.5,-14315.5,18069.0,141591.5,1583.5,0.0
1068526.0,1068700.0,1069325.0,3620.5,666.5,109864.5,569966.5,28585.5,66965.5,101897.5,-11363.5,17939.0,180384.0,1621.5,0.0
1088547.0,1097350.0,1097750.0,4056.5,647.5,110046.0,557316.0,30320.0,80529.5,94833.0,-15206.0,17764.5,208240.0,1648.5,0.0
1086121.0,1107250.0,1089375.0,3634.0,801.0,110308.5,539783.0,68541.5,64880.5,84570.5,-17578.5,17586.5,213594.0,1652.5,0.0
1063299.5,1072800.0,1063600.0,3646.0,936.0,115661.5,542417.5,66748.0,64587.5,95765.0,-11747.5,17029.0,168256.5,1666.5,0.0
955561.5,948900.0,958275.0,3608.5,802.0,112880.0,501864.0,56986.0,73177.5,70754.0,-27999.0,17592.5,145896.0,1813.0,0.0
907472.0,908625.0,909875.0,3261.0,688.0,95488.0,488730.5,86539.5,79193.0,62213.5,-34968.0,17269.5,109057.0,1600.0,0.0
1061088.5,1067700.0,1065500.0,3257.0,832.0,108752.5,550456.5,91484.5,64261.0,78078.5,-16369.0,17193.5,163142.0,1574.5,0.0
1103089.0,1109475.0,1103400.0,3256.5,768.5,107025.5,565541.5,63605.0,64421.0,87456.5,-13755.0,17365.5,207404.0,1558.5,0.0
1093160.0,1111050.0,1090825.0,3278.0,590.5,105754.0,566069.5,61809.0,61434.5,80171.5,-15761.5,17053.5,212761.0,1568.0,0.0
1091334.5,1106650.0,1094125.0,3298.5,590.0,110791.0,562713.0,54638.5,67773.0,82357.0,-14843.0,17005.0,207011.5,1610.5,0.0
1070305.5,1081925.0,1071520.0,3300.0,578.5,119529.5,538784.5,40997.0,52272.0,78979.5,-18245.5,17487.5,236622.5,1821.5,0.0
