Date,Nature,type_tempo,Consommation,Prévision_J-1,Prévision_J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech_physiques,Taux_de_Co2,Ech_comm,sun,wind
2023-05-28,Données temps réel,BLEU,405508.125,430906.25,406318.75,2091.25,223.125,12016.875,346663.75,51621.125,24281.5,72474.25,-10910.125,8661.625,-101615.25,265.125,-51783.625,25385558.42081626,3.0726710253377605
2023-05-29,Données temps réel,BLEU,421591.375,423937.5,419956.25,1762.5,191.625,8308.125,352475.5,90654.75,23107.125,72305.375,-12090.125,8554.75,-123678.25,205.625,-62426.0,26292625.97719036,3.9079851670258265
2023-05-30,Données temps réel,BLEU,470812.375,491237.5,483316.25,2220.25,190.25,11971.375,385791.625,92190.0,29042.75,91528.25,-3914.375,8432.75,-146640.5,218.75,-72439.875,25885678.622124173,3.922621505650292
2023-05-31,Données temps réel,BLEU,497390.875,501825.0,499126.875,2026.125,218.125,12987.625,383907.625,79382.375,40000.625,88764.625,-5858.25,8665.625,-112703.625,228.875,-55943.625,25208432.68625906,3.651659032197712
2023-06-01,Données temps réel,BLEU,510198.75,511231.25,511742.5,1890.875,252.5,16228.5,386306.375,65466.875,47732.0,84838.875,-3789.5,8458.375,-97186.125,255.5,-48778.375,25437168.09959029,3.205208747190524
2023-06-02,Données temps réel,BLEU,500274.625,506737.5,501808.875,1957.0,216.0,20944.875,382779.25,68877.875,51017.125,87232.5,-4232.75,8434.375,-116951.625,290.875,-58056.125,25209841.20556256,3.334652484018703
2023-06-03,Données temps réel,BLEU,451245.125,446493.75,452800.0,2295.75,112.125,12751.5,356955.625,55604.5,49180.0,81284.25,-7834.75,8602.625,-103043.0,249.875,-51052.5,25014543.00425465,2.9633635042327864
2023-06-04,Données temps réel,BLEU,430411.375,426943.75,428918.75,2291.875,108.0,13027.5,346302.625,56625.875,45024.75,79095.375,-9888.75,8535.125,-110711.0,255.75,-55676.5,24193093.11519067,2.8294239989626653
2023-06-05,Données temps réel,BLEU,493538.0,503475.0,494025.0,2140.25,132.0,29753.5,369023.875,54213.0,49794.375,89488.125,-2624.25,8510.875,-106893.75,376.125,-53231.375,25870646.21958714,2.832885846423897
2023-06-06,Données temps réel,BLEU,504387.625,508975.0,505837.5,2247.25,131.875,31750.25,370374.625,47679.75,47763.75,90494.125,-2130.25,8667.5,-92591.25,397.375,-45873.75,24932483.49105736,2.69822819001806
2023-06-07,Données temps réel,BLANC,511944.375,510037.5,512718.875,2146.375,166.625,33607.875,370084.75,48499.5,49296.25,93065.25,-2377.375,8330.75,-90875.625,407.75,-45457.875,24464662.232587457,2.998557789609476
2023-06-08,Données temps réel,BLANC,518838.375,515181.25,520782.75,2756.25,236.375,24610.375,361109.625,47813.125,46502.25,92047.25,-5352.625,8279.0,-59163.25,356.0,-28461.5,23575671.95918689,3.0885387417711567
2023-06-09,Données temps réel,BLANC,512806.875,513668.75,512325.0,1940.5,221.125,27221.75,355947.625,42415.625,30668.25,94469.75,-5478.625,8280.5,-42879.625,378.5,-21529.0,17172929.93326505,2.827974465199348
2023-06-10,Données temps réel,BLEU,458212.5,457681.25,458793.75,1331.875,119.625,12076.0,351077.25,24157.125,43885.375,88243.875,-9179.75,6670.875,-60311.25,223.125,-29669.375,20199075.14591869,2.0796014971933743
2023-06-11,Données temps réel,BLEU,439192.625,428031.25,441112.5,1320.625,120.0,10051.75,341473.125,20616.75,43535.375,83507.5,-10865.75,6457.875,-57024.625,207.375,-28180.0,20079872.92755279,2.301974518931185
2023-06-12,Données temps réel,BLANC,500151.625,513218.75,500906.25,3199.75,120.0,21421.75,375162.625,19245.75,41031.625,98157.5,-1390.125,6056.375,-62853.5,317.375,-31015.25,21454979.752600063,2.0377789127326564
2023-06-13,Données temps réel,BLEU,513400.5,514087.5,513656.25,3614.125,120.0,27341.75,363077.125,35703.625,39936.25,94800.375,-5982.875,7141.875,-52351.75,387.75,-25205.625,21050672.38859124,2.50578936952976
2023-06-14,Données temps réel,BLEU,518895.875,512312.5,518325.0,2284.375,185.75,36606.625,365681.75,32561.0,48654.625,100750.0,-2555.875,7663.125,-72935.5,436.375,-36077.125,25708787.12779704,2.76789693445919
2023-06-15,Données temps réel,BLEU,523791.625,525025.0,524018.75,1613.875,209.75,36385.25,365764.125,26095.875,49743.375,105967.625,-3317.25,7817.25,-66488.25,427.75,-32525.375,26482604.06047116,2.645711577274096
2023-06-16,Données temps réel,BLEU,521759.625,520493.75,522625.0,1613.125,135.0,33031.75,370273.125,15176.375,52240.625,101269.25,-4934.625,7790.625,-54835.625,408.375,-26309.125,24499102.857823823,1.9610009779937252
2023-06-17,Données temps réel,BLEU,468961.0,468050.0,470487.5,1805.0,74.125,29343.125,367122.0,14247.5,47287.375,93524.125,-6720.0,7496.125,-85218.375,388.25,-41994.625,22039935.001575798,1.7809826656966674
2023-06-18,Données temps réel,BLEU,437963.125,443262.5,439025.0,2373.125,144.125,24363.75,361698.0,33719.875,36440.5,88099.125,-5943.5,7511.125,-110443.0,351.625,-54165.25,15783409.582847465,2.612820868267112
2023-06-19,Données temps réel,BLEU,508755.625,505287.5,510525.0,1727.375,211.875,31376.5,367784.25,22369.625,35891.5,95722.25,-3574.875,7318.25,-50071.125,400.875,-24606.125,17815851.479751024,2.532800571393656
2023-06-20,Données temps réel,BLEU,521975.625,523850.0,522281.25,1622.875,207.875,35600.875,375094.375,34851.25,33453.125,97175.25,-3346.25,7447.5,-60131.25,423.25,-28899.375,16719832.84112039,2.791698562481157
2023-06-21,Données temps réel,BLEU,528326.625,526031.25,530025.0,1626.875,147.25,35487.5,395249.125,15245.75,35030.375,94602.875,-3129.0,7534.5,-53468.625,422.875,-25634.0,17107609.266151905,1.9705282168193392
2023-06-22,Données temps réel,BLEU,519579.375,528818.75,521425.0,1896.75,186.125,35259.375,397340.875,45012.25,32722.375,94411.375,-3997.25,7715.5,-90968.0,406.5,-44381.0,13091524.034667509,3.1598592002122494
2023-06-23,Données temps réel,BLEU,518367.875,512825.0,520400.0,1619.0,219.375,32472.875,401679.25,24252.125,53086.0,99135.625,-3555.125,7693.375,-98234.625,376.875,-48529.875,26288306.34960999,2.432148941071206
2023-06-24,Données temps réel,BLEU,469590.375,466400.0,469400.0,1926.5,158.5,22250.375,389690.875,25138.125,57959.125,96861.875,-6425.875,7868.5,-125837.625,306.25,-62313.625,28504778.081232272,2.503071655899076
2023-06-25,Données temps réel,BLEU,453686.375,448431.25,455543.75,2011.375,147.25,14723.25,372151.625,36143.5,54367.25,86022.5,-7439.875,7658.375,-110922.875,237.875,-55248.0,28116757.28490388,2.7771084492718363
2023-06-26,Données temps réel,BLEU,516997.25,526293.75,515825.0,1624.375,217.0,23647.5,411085.75,49309.25,48456.125,85350.625,-3832.125,7434.125,-106295.25,294.5,-52086.125,25116728.35731169,3.5024281479768877
2023-06-27,Données temps réel,BLEU,524747.375,526287.5,523275.0,2293.25,230.875,32604.875,414752.75,26367.5,49588.75,81764.875,-3440.25,7522.75,-86938.0,391.125,-43164.125,24743934.159194767,2.66442516615098
2023-06-28,Données temps réel,BLEU,530368.25,526968.75,530793.75,1754.125,203.25,43744.625,407594.125,19198.875,50827.25,84273.375,-1516.75,7752.375,-83463.0,473.875,-41267.5,24894163.299283013,2.230369497858518
2023-06-29,Données temps réel,BLEU,534863.0,528687.5,538050.0,1395.875,127.375,50992.625,408583.0,23961.375,39676.625,84790.75,-1572.25,7792.0,-80884.375,527.125,-40422.5,19895648.149936967,2.716446166038209
2023-06-30,Données temps réel,BLEU,511162.125,524743.75,510831.25,1634.125,272.625,42254.0,396774.125,46151.25,34216.25,85185.625,-3365.625,7749.375,-99709.625,463.875,-49807.625,16560297.44614718,3.7583063982189473
2023-07-01,Données temps réel,BLEU,455576.875,452825.0,456823.75,1610.75,275.0,6692.875,376297.0,95671.25,31218.25,73318.875,-8566.5,8011.625,-127291.875,173.75,-65158.875,14147456.273203593,4.470593439650642
2023-07-02,Données temps réel,BLEU,438851.125,431481.25,438592.75,2061.625,111.125,6914.5,340666.875,54109.375,40765.125,60233.5,-9984.375,8058.625,-55987.0,212.0,-28792.5,22695384.54384652,3.693310924185045
2023-07-03,Données temps réel,BLEU,510836.5,506431.25,509925.0,2126.5,218.75,12387.375,395803.75,59529.375,43401.625,73024.875,-8175.875,8042.75,-75522.625,228.625,-37339.375,21818703.93641664,3.330581155997134
2023-07-04,Données temps réel,BLEU,527878.25,523306.25,527018.75,2049.25,149.0,27466.0,405942.25,48406.625,40974.25,71823.875,-2863.5,8131.375,-74201.0,348.75,-35806.0,19585023.39205799,3.097287260347516
2023-07-05,Données temps réel,BLEU,525080.25,527412.5,523062.5,1985.125,176.75,20941.25,405309.0,82336.875,42499.875,70467.5,-6122.875,7974.375,-100487.625,282.0,-49389.75,22014260.40923416,3.5876849113262828
2023-07-06,Données temps réel,BLEU,536964.625,527443.75,536381.25,1749.375,133.25,37359.25,412403.125,12697.5,52344.625,72347.375,-6344.75,8116.5,-53841.625,439.25,-26483.625,25645788.07780492,1.732709509460612
2023-07-07,Données temps réel,BLEU,536336.0,538737.5,538850.0,1636.875,219.375,34979.125,418595.375,39124.125,51852.375,67237.125,-5043.875,8109.75,-80389.5,403.5,-40271.0,25701470.68539237,2.7973256084291163
2023-07-08,Données temps réel,BLEU,490087.75,499231.25,490331.25,2430.5,197.5,17415.125,398628.625,29365.0,51417.125,59722.75,-7104.25,8142.875,-70127.5,287.25,-35375.75,24109072.855932876,2.5156641111595124
2023-07-09,Données temps réel,BLEU,466865.5,464593.75,468808.375,2331.625,160.125,25299.375,388937.625,23749.0,46678.375,59868.25,-7520.5,8065.5,-80703.875,363.25,-42631.5,20670088.402458243,2.488801630555973
2023-07-10,Données temps réel,BLEU,547978.25,536506.25,545887.5,1802.625,131.875,50526.375,389614.125,19433.875,53386.5,70739.25,-4345.75,7825.875,-41136.5,555.375,-19874.75,26630039.13075165,2.201348453161117
2023-07-11,Données temps réel,BLEU,564404.5,564912.5,564849.75,2966.25,230.375,50704.75,372490.75,39649.875,46337.625,67365.25,-2540.625,7896.75,-20696.5,585.125,-9451.5,22752799.25330917,3.0795859204781912
2023-07-12,Données temps réel,BLEU,547488.375,565681.25,549906.25,3162.75,210.625,50834.75,366540.125,48557.875,37351.75,60822.75,-7615.25,7992.875,-20369.875,602.25,-8930.125,18274714.59714781,3.227650469217815
2023-07-13,Données temps réel,BLEU,535148.0,539387.5,534831.25,1647.125,315.375,48699.125,386636.375,31221.375,46546.5,70685.25,-3770.75,8057.5,-54889.875,540.5,-27486.625,23395426.63232745,2.7126941705471133
2023-07-14,Données temps réel,BLEU,473763.125,456487.5,474168.75,1629.375,165.75,33138.0,387589.75,59786.625,53203.75,66774.0,-6308.25,8107.5,-130323.375,402.75,-65107.5,23884284.03679483,3.4624908182236127
2023-07-15,Données temps réel,BLEU,471271.125,476081.25,473662.5,1629.0,219.375,6514.25,356412.25,90895.375,30732.125,57057.375,-13020.5,7947.875,-66522.5,183.75,-34206.375,16536628.130751656,4.605218473652003
2023-07-16,Données temps réel,BLEU,451491.75,452737.5,452656.25,1629.375,172.625,10014.125,320691.625,61273.75,34142.375,48425.125,-13921.125,7892.875,-18829.0,239.75,-9340.5,23312943.324732117,3.6488458727932858
2023-07-17,Données temps réel,BLEU,527309.125,532756.25,525831.25,1968.25,144.0,32655.75,403435.5,29446.375,49157.5,60628.125,-6964.875,7822.0,-50983.5,410.625,-25245.875,24673901.53750394,2.5234327825952505
2023-07-18,Données temps réel,BLEU,554486.125,547568.75,558431.25,1814.25,152.625,52477.25,410664.0,25048.5,48859.5,68293.0,-1548.75,7800.375,-59074.625,548.375,-29433.625,23302200.0277734,2.5590858275789805
2023-07-19,Données temps réel,BLEU,548187.375,562168.75,549627.375,1967.5,159.75,46938.375,411192.25,48032.0,45555.875,65274.5,-1130.5,7609.75,-77412.125,495.5,-37512.0,23199148.527123384,3.4399299237246583
2023-07-20,Données temps réel,BLEU,546757.0,549843.75,548025.0,1649.375,196.0,48680.5,413606.75,19746.5,48866.25,65047.875,-1620.875,7700.375,-57114.0,522.375,-28345.5,22605307.20426253,2.4066075780578315
2023-07-21,Données temps réel,BLEU,528655.875,535881.25,529981.25,1471.125,120.0,42095.75,421321.625,33162.75,44173.5,65591.375,-1976.375,8343.75,-85615.0,459.25,-42813.5,21425997.360857237,2.946300571198121
2023-07-22,Données temps réel,BLEU,469768.125,476468.75,469475.0,1472.625,120.0,20267.25,398941.75,45102.375,50168.875,62237.5,-7456.5,8508.5,-109571.0,294.25,-55775.625,23681532.17199811,3.1680434592999074
2023-07-23,Données temps réel,BLEU,447127.0,451218.75,447443.75,1906.75,120.0,10561.5,342125.75,85136.75,32888.5,47086.0,-13269.5,8444.625,-68157.125,229.625,-34544.0,15631876.641388277,3.9479577266934207
2023-07-24,Données temps réel,BLEU,510300.0,519693.75,511025.0,1612.875,120.0,23423.125,405603.875,61004.125,34188.75,64224.125,-2986.375,8474.125,-85336.75,312.75,-41783.25,16129625.61389064,3.891954106276089
2023-07-25,Données temps réel,BLEU,510316.0,534662.5,510631.25,1473.625,120.0,32462.25,401148.875,54038.375,37634.75,65099.5,-4695.875,8568.625,-85493.875,386.75,-41842.75,16882552.242790733,4.200428221747728
2023-07-26,Données temps réel,BLEU,508687.5,505175.0,507912.5,1475.375,120.0,30573.75,395795.5,31987.875,42026.0,64469.125,-3929.375,8283.125,-62084.0,384.25,-30863.0,20188102.794634417,3.036027302522298
2023-07-27,Données temps réel,BLEU,507770.25,520018.75,506986.5,2114.125,121.125,21401.5,395819.0,79466.75,43472.0,64011.375,-2575.875,8485.625,-104508.875,300.75,-51390.625,17747872.080877718,3.7854742538624255
2023-07-28,Données temps réel,BLEU,503192.75,515156.25,503850.0,1466.875,203.625,26914.375,397972.875,42618.875,37725.0,65827.25,-2441.875,8482.0,-75545.625,352.875,-37800.5,14386450.46127482,3.153772607702235
2023-07-29,Données temps réel,BLEU,452630.0,449143.75,453384.5,1473.625,153.75,16949.875,356912.125,51238.875,37307.125,52107.5,-6319.0,8455.375,-65621.625,292.75,-32211.125,16329493.308422629,3.372397654782226
2023-07-30,Données temps réel,BLEU,424460.125,420693.75,426912.5,1693.5,160.25,8079.5,317050.625,66638.5,36911.125,44695.75,-13132.625,8933.0,-47025.625,232.25,-23761.75,21075104.67499212,3.7757221428773415
2023-07-31,Données temps réel,BLEU,476549.75,481768.75,479868.75,1484.875,167.75,15050.625,357860.5,109213.25,45618.75,51954.875,-8112.25,9693.75,-106354.25,255.125,-54335.5,18197498.90635833,4.4103037721501925
2023-08-01,Données temps réel,BLEU,482379.625,490537.5,485618.75,1481.0,144.0,14214.5,369244.125,106975.75,35858.0,54335.125,-4509.25,9694.75,-105025.625,247.125,-52301.5,15720695.37716672,4.900089322836867
2023-08-02,Données temps réel,BLEU,487628.125,489056.25,492456.25,1482.375,144.0,7056.125,367436.25,159626.25,37057.625,50408.0,-6936.875,8729.875,-137342.25,166.0,-68697.125,15740387.967065869,6.772022110893855
2023-08-03,Données temps réel,BLEU,479690.625,485218.75,480500.0,1476.875,144.875,10517.125,357770.25,102566.625,34744.0,60453.0,-10688.875,8663.125,-85925.75,212.125,-42548.0,14219514.552907344,5.063199908989216
2023-08-04,Données temps réel,BLEU,467635.25,467150.0,469206.25,1480.625,228.0,27416.625,362302.25,43660.5,37703.75,64211.375,-2469.5,8812.25,-75680.0,384.75,-37871.125,16817435.809328713,3.77476918846142
2023-08-05,Données temps réel,BLEU,427698.125,416875.0,428337.5,2044.5,228.0,14805.875,333020.375,97055.25,38211.75,55500.625,-7978.75,9165.375,-114323.875,287.25,-57294.375,15839970.092794674,4.828346380395958
2023-08-06,Données temps réel,BLEU,410484.125,396387.5,409925.0,2078.625,228.0,6267.125,307617.875,124039.625,41758.0,47216.75,-14090.375,9680.25,-114284.375,207.75,-57882.125,20535817.125275765,4.852381978641877
2023-08-07,Données temps réel,BLEU,457492.125,447775.0,457543.75,1809.875,1994.125,7245.5,355296.0,34472.25,50579.25,56116.625,-10119.875,9690.0,-49556.875,263.75,-24900.625,22698769.986369368,2.560340209876498
2023-08-08,Données temps réel,BLEU,466067.375,464731.25,466018.75,1740.875,4871.5,11180.75,363177.625,27190.625,49857.375,56851.125,-8961.125,9864.0,-49670.25,362.625,-24160.75,21658742.96728254,2.2584697779144265
2023-08-09,Données temps réel,BLEU,472636.875,470387.5,475643.75,1470.0,4585.375,23925.5,380244.0,20745.125,50025.5,61989.75,-5032.5,9754.625,-75040.0,450.0,-36369.875,22337312.236093603,2.168591322677298
2023-08-10,Données temps réel,BLEU,480882.875,482875.0,482337.5,2394.5,2985.875,24381.625,370103.0,24784.625,47050.625,64890.125,-3537.0,8543.25,-60679.75,432.5,-29780.5,19673352.961353607,2.513817064684514
2023-08-11,Données temps réel,BLEU,484355.75,480987.5,485368.75,1851.25,228.0,22997.75,392904.875,21949.875,45536.5,53713.25,-8394.0,7896.75,-54291.625,343.125,-27494.75,18773460.63394264,2.248282958688093
2023-08-12,Données temps réel,BLEU,447179.375,444018.75,449106.25,2063.25,228.0,17472.25,368527.0,29811.375,40201.0,50557.0,-7700.5,8265.875,-62214.75,312.25,-29604.75,18395010.17656792,2.7791449505466392
2023-08-13,Données temps réel,BLEU,424260.875,429581.25,424293.75,2005.5,228.0,12805.25,350741.0,19282.0,41627.0,45595.75,-13428.0,8022.25,-42587.375,280.375,-20693.375,17753143.533525053,2.317637716825183
2023-08-14,Données temps réel,BLEU,457634.125,453906.25,461350.0,2824.0,228.0,17856.875,378468.125,31078.125,41419.25,52844.25,-5639.0,7987.625,-69405.625,322.0,-33823.5,17945056.16210999,2.6083873062007847
2023-08-15,Données temps réel,BLEU,442266.5,435437.5,445875.0,2056.5,228.0,19234.625,373033.25,15965.5,39133.875,55802.125,-9216.625,7986.25,-61922.375,330.375,-29530.5,17186368.972384177,2.1453027197712218
2023-08-16,Données temps réel,BLEU,478416.625,482743.75,480137.5,1643.125,228.0,26310.125,395145.75,19196.625,39870.125,62363.75,-1654.75,7838.125,-72491.125,362.875,-35307.25,17828882.870193824,2.1165108728266646
2023-08-17,Données temps réel,BLEU,493327.375,487612.5,492918.75,1471.125,228.0,23997.5,428134.375,23211.0,44090.0,56636.375,-7730.0,7881.5,-84563.25,320.5,-41622.125,19202882.126497004,1.984968137940635
2023-08-18,Données temps réel,BLEU,501173.875,497656.25,501075.0,1481.5,214.375,24248.375,411329.375,26670.875,42414.625,60262.875,-4187.75,7960.5,-69184.875,328.5,-33499.875,16409085.43263473,2.382906484544093
2023-08-19,Données temps réel,BLEU,473476.5,472675.0,476662.5,1569.5,189.5,14900.875,399939.875,29557.625,45351.625,48146.125,-9402.625,7854.5,-64587.375,256.625,-31525.75,19179299.462771825,2.4966493969783228
2023-08-20,Données temps réel,BLEU,460299.875,451081.25,461462.5,1450.875,228.0,19620.5,398487.375,16684.75,49159.0,46777.875,-8608.625,7986.625,-71454.75,304.25,-37113.5,,2.1022414133094163
2023-08-21,Données temps réel,BLEU,526240.5,518612.5,527381.25,3085.875,228.0,35587.5,394486.625,17505.375,49549.375,59111.75,-4590.5,7807.5,-36485.0,465.25,-17011.75,21804470.837003622,2.106627835885285
2023-08-22,Données temps réel,BLEU,547314.375,543693.75,548737.5,3881.25,209.25,47940.75,376146.625,17638.125,47817.0,62638.875,-4203.25,7796.0,-12514.625,589.125,-4882.375,20423855.820319887,2.2970132872661826
2023-08-23,Données temps réel,BLEU,555855.625,556756.25,558825.0,1969.375,194.25,48472.0,395093.125,20357.875,45226.125,59582.75,-3667.875,7870.875,-19212.75,549.0,-7932.5,20048190.669240467,2.313605153848212
2023-08-24,Données temps réel,BLEU,555350.75,563881.25,558662.5,1468.625,228.0,45913.0,391922.625,50350.875,41510.0,57215.75,-5034.75,7895.0,-36082.875,506.375,-15882.375,16470369.51280334,2.749436583933712
2023-08-25,Données temps réel,BLEU,532056.75,546600.0,535006.25,1479.5,228.0,47772.375,398988.0,47106.375,30020.375,58725.125,-6026.375,8030.625,-54226.625,527.25,-26713.625,14188786.481208635,3.4782914601447223
2023-08-26,Données temps réel,BLEU,465991.5,474043.75,465512.5,1464.25,196.25,33287.75,401898.5,34618.0,29444.875,51822.125,-9599.75,8110.75,-85221.125,421.5,-41126.125,13720440.150724864,2.7602132928574736
2023-08-27,Données temps réel,BLEU,432439.0,439175.0,435600.0,1470.875,211.375,21958.625,398466.5,45221.25,29337.0,50044.125,-16436.625,8121.875,-105926.375,320.75,-53071.875,13242873.87013473,3.5092732156650484
2023-08-28,Données temps réel,BLEU,489142.25,493706.25,491531.25,1480.5,228.0,30412.875,411674.5,39687.25,32966.25,63424.875,-7304.625,8071.625,-91465.25,375.25,-46138.875,13277328.892176174,3.713416293029033
2023-08-29,Données temps réel,BLEU,506952.875,506800.0,506225.0,1477.375,197.625,42609.375,419572.625,26791.875,34448.75,63545.0,-5207.875,8146.5,-84586.125,475.25,-42752.25,16069287.56334699,2.804075583042001
2023-08-30,Données temps réel,BLEU,508244.125,515643.75,509531.25,1855.5,1976.0,35670.125,421011.25,43923.0,35707.25,61337.5,-6464.25,8222.125,-94950.625,448.375,-46810.5,15835219.29621021,2.955467714172839
2023-08-31,Données temps réel,BLEU,512365.125,512543.75,511112.5,2011.0,228.0,39674.75,422532.25,45511.5,35515.0,61587.25,-5625.625,8245.125,-97283.5,448.625,-48828.75,12990424.166147968,3.0561682349607358
2023-09-01,Données temps réel,BLEU,513218.25,512362.5,515262.5,1924.125,227.375,30080.125,428056.5,41093.625,41250.125,64192.375,-6179.875,8212.5,-95611.375,365.875,-47710.625,15389115.152537031,2.853682568459456
2023-09-02,Données temps réel,BLEU,466370.25,468750.0,468307.625,1429.5,179.625,24536.625,416644.25,25925.25,36102.625,61498.25,-5800.5,8196.625,-102302.875,333.125,-51733.25,15513358.784017492,2.371989433393239
2023-09-03,Données temps réel,BLEU,446707.25,460750.0,447488.125,1433.375,228.0,8310.875,413205.125,44523.125,44983.875,49550.5,-12308.25,8287.5,-111466.75,188.875,-56307.875,19127745.064331863,3.146785363319825
2023-09-04,Données temps réel,BLEU,521386.5,516537.5,522487.5,1446.125,189.0,12478.125,443201.75,69592.625,45989.5,53159.5,-7150.75,8075.125,-105561.125,201.125,-52477.875,19066247.206990626,3.798584322956683
2023-09-05,Données temps réel,BLEU,546208.875,545168.75,550381.25,1331.375,228.0,26991.375,456575.75,45037.0,45766.0,53726.875,-7110.625,8004.125,-84300.625,315.625,-41628.25,19726447.917546485,2.517820178856027
2023-09-06,Données temps réel,BLEU,549516.25,552775.0,551306.25,1341.5,228.0,32082.5,463698.25,25532.0,45851.875,55237.75,-3656.125,7919.25,-78677.25,358.875,-38666.375,18716259.35987236,2.118705261943693
2023-09-07,Données temps réel,BLEU,549505.5,552218.75,549787.5,1336.625,228.0,28166.125,471025.875,21612.375,46871.625,50988.625,-3775.125,7990.75,-74908.5,333.875,-37053.75,18860340.65029152,1.9340653378303003
2023-09-08,Données temps réel,BLEU,547888.0,547968.75,551131.25,1344.375,167.125,29904.625,468917.375,15702.25,45878.625,51971.5,-3731.125,8204.0,-71606.25,351.75,-34976.5,17842538.566715255,1.7487610467217405
2023-09-09,Données temps réel,BLEU,490635.25,496156.25,493387.5,1307.5,132.0,25065.125,443675.0,21325.25,47490.625,50704.875,-6648.25,7879.0,-100247.375,319.75,-50589.25,18705716.27992042,1.997469200044224
2023-09-10,Données temps réel,BLEU,463778.125,470850.0,464343.75,1305.0,132.0,14843.5,438536.625,28823.125,45036.75,45768.375,-10171.375,8237.625,-108693.625,236.375,-53436.75,17332543.126989443,2.1106821962422586
2023-09-11,Données temps réel,BLEU,532695.25,526112.5,534743.75,1334.625,133.125,28623.75,461172.0,20148.75,36907.875,52544.25,-2451.25,9551.25,-75243.125,356.125,-37370.375,14227657.22368421,2.002970691789351
2023-09-12,Données temps réel,BLEU,536299.75,539981.25,538975.0,2750.125,137.625,34542.125,463679.625,16474.5,27138.0,50367.125,-1407.375,10041.25,-67381.75,434.25,-32677.0,10070651.133233532,2.1100660229789407
2023-09-13,Données temps réel,BLEU,533576.0,532206.25,532418.75,1535.375,132.0,41241.625,472545.875,17443.625,31315.625,48140.5,-3222.75,10160.5,-85673.5,462.5,-42340.375,12588162.061554523,2.020867214627589
2023-09-14,Données temps réel,BLEU,531875.75,529568.75,532706.25,1431.875,132.0,29266.5,491974.625,13851.0,41486.125,49096.625,-2867.25,8938.125,-101392.375,343.5,-49608.375,16260384.2060156,1.7466758071666704
2023-09-15,Données temps réel,BLEU,521040.375,532175.0,523775.0,1343.25,105.125,22404.0,497032.875,32803.75,40371.375,52237.0,-2226.0,9042.625,-132036.0,278.0,-65981.25,16311159.602150962,2.4925387519236426
2023-09-16,Données temps réel,BLEU,469444.25,469168.75,469512.5,1347.625,132.0,10470.5,468781.0,36900.625,29195.375,53930.125,-8265.375,10226.75,-133237.0,211.5,-66890.25,10771241.646824772,2.8097139155938287
2023-09-17,Données temps réel,BLEU,449394.375,447331.25,451837.5,1334.5,131.5,6705.625,444221.5,38406.125,27542.375,49467.375,-8848.5,10043.25,-119570.5,186.875,-59879.125,11831719.948806334,3.1986303774340885
2023-09-18,Données temps réel,BLEU,511667.625,518893.75,515953.375,1625.75,84.0,12327.5,452556.75,87408.5,31170.5,56611.75,-5959.5,9859.125,-133991.375,211.375,-66443.25,11799243.152517334,4.128439353524683
2023-09-19,Données temps réel,BLEU,520879.375,523887.5,524193.0,1546.375,2812.25,7554.875,437439.5,74833.625,36823.0,53367.25,-6960.5,9833.625,-96196.875,229.875,-47522.75,13087491.217193902,3.4514807358675816
2023-09-20,Données temps réel,BLEU,522894.75,520631.25,525512.5,2556.0,1850.0,10020.125,436081.875,95433.875,30164.5,52693.25,-7782.25,8514.875,-106495.25,235.25,-54084.875,12575892.175189096,4.029310885676364
2023-09-21,Données temps réel,BLEU,523007.25,526350.0,526943.75,1654.75,116.5,17207.125,448884.0,74927.375,18411.125,59235.375,-3362.75,7980.125,-102005.5,240.5,-50475.875,6519132.648577845,4.306469797309778
2023-09-22,Données temps réel,BLEU,506155.125,523656.25,506787.5,1357.5,78.25,18550.375,452601.125,77063.25,31951.5,62291.5,-5649.75,7904.25,-139957.25,238.875,-69462.125,12109497.912543334,4.023749529208279
2023-09-23,Données temps réel,BLEU,457391.5,458912.5,456693.75,1609.75,15.875,11211.0,423378.375,32207.125,37085.25,61124.75,-5578.625,8245.0,-111854.375,212.625,-56327.375,13885180.629530411,2.563850171902278
2023-09-24,Données temps réel,BLEU,440542.625,435831.25,442062.5,2693.25,0.0,5638.75,370429.125,43603.0,39569.125,46564.5,-9536.125,8215.25,-66582.75,200.75,-33729.0,16279400.637675308,2.619936163903555
2023-09-25,Données temps réel,BLEU,513536.0,509637.5,515743.75,1485.5,0.125,22854.25,417917.125,24787.0,42898.75,52735.25,-7592.125,8143.875,-49645.625,310.25,-25451.0,15112356.661440276,1.618947098130608
2023-09-26,Données temps réel,BLEU,521502.375,526956.25,523343.75,2155.375,11.875,29346.375,447546.375,19924.5,40629.625,50718.125,-4027.75,8172.25,-72938.375,370.25,-36155.625,14285730.355154822,1.8673889544950333
2023-09-27,Données temps réel,BLEU,524896.75,527481.25,526439.125,3170.625,11.375,24383.0,447721.0,36183.875,34421.0,50910.0,-3793.125,8228.375,-76302.125,336.5,-37979.75,11768748.10061456,2.542311352080292
2023-09-28,Données temps réel,BLEU,525329.125,529637.5,527781.25,1362.625,10.375,23562.125,443337.75,32311.625,36866.75,48871.375,-5230.25,8191.375,-63910.625,306.875,-31288.25,11658813.548800426,2.2557794174219423
